recno,raj2000,dej2000,vmag,e_vmag,bmag,e_bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,target_separation (deg)
13896662,292.316668,40.83822,15.08,0.079,15.742,0.04,,,,,,,Kepler-1836,292.31512481174,40.83882003418,0.6921,-5.535,-9.311,0.0,0.0013126748471319700
14634618,292.315836,42.626176,14.88,0.024,15.209,0.044,14.92,0.016,14.665,0.028,14.512,0.074,Kepler-604,292.31601257328,42.62626987398,0.9758,-5.647,-6.256,0.0,1.60286071701549E-04
14638737,292.321219,43.881394,13.64,0.033,14.398,0.026,13.956,0.02,13.477,0.077,13.203,0.05,Kepler-474,292.32151956032,43.88115624838,1.1746,-0.355,3.719,4.11,3.21648094770395E-04
14704333,292.328829,49.653542,15.361,0.064,16.358,0.055,15.831,0.089,15.015,0.032,14.636,0.078,Kepler-842,292.32855811532,49.653507381860000,1.8333,5.929,2.259,0.0,1.78757075592085E-04
14681952,292.337428,47.664321,12.638,0.0,13.535,0.007,,,,,,,Kepler-1395,292.33752433603,47.66419580492000,2.0215,-4.663,-5.269,-11.97,1.41007783938192E-04
14681953,292.337702,47.664111,12.629,0.113,13.242,0.036,12.869,0.039,12.552,0.052,12.472,0.061,Kepler-1395,292.33752433603,47.66419580492000,2.0215,-4.663,-5.269,-11.97,1.46657897311201E-04
14701073,292.351543,48.511038,15.698,0.025,16.664,0.024,16.099,0.074,15.49,0.063,15.133,0.053,Kepler-1750,292.3514733976,48.51106344467,0.6504,2.823,1.856,0.0,5.26645349328532E-05
14678608,292.353936,46.226225,15.932,0.05,16.956,0.019,16.444,0.059,15.517,0.11,15.249,0.186,Kepler-861,292.3539271049,46.22627601916,1.1807,5.671,-6.848,-34.2251,5.13889405512188E-05
14638537,292.369656,43.910878,15.064,0.034,15.811,0.072,15.358,0.013,14.909,0.08,14.677,0.073,Kepler-1196,292.36958291827,43.91080332645000,1.0762,0.353,14.62,0.0,9.13680052400162E-05
14633776,292.388552,42.233303,11.988,0.036,12.692,0.277,12.288,0.137,11.76,0.023,11.587,0.049,Kepler-1313,292.38857041987,42.23325997557,5.6844,2.002,3.865,-29.3736,4.51343079760344E-05
14638506,292.395119,43.86908,15.942,0.0,16.882,0.0,16.276,0.069,15.644,0.105,15.451,0.023,Kepler-1534,292.3953703,43.8690553,0.0,-1.8,-1.4,0.0,1.82844552708565E-04
13897698,292.417102,41.417148,13.296,0.034,13.924,0.026,13.538,0.033,13.179,0.089,13.111,0.076,Kepler-637,292.41724118892,41.416858735830000,1.2734,2.684,-4.727,-39.4381,3.07520582524536E-04
14636847,292.440504,43.209284,14.88,0.013,15.713,0.009,15.21,0.027,14.509,0.032,14.221,0.043,Kepler-1387,292.44036360743,43.20942199692,2.183,-10.286,-17.751,-0.0326,1.7179574644212E-04
14678632,292.446616,46.289878,15.015,0.0,16.017,0.0,15.542,0.0,14.603,0.0,14.312,0.006,Kepler-563,292.44625531634,46.28975631323000,1.7602,-11.579,-0.364,-48.0184,2.77356127435807E-04
15907503,292.458735,62.5292,11.883,0.065,12.581,0.094,12.156,0.105,11.65,0.05,11.478,0.05,HAT-P-59,292.45862522405,62.52921610716,3.79,21.006,-6.257,-20.72,5.31391948379238E-05
13897392,292.464869,41.298822,15.051,0.048,16.078,0.034,15.51,0.037,14.704,0.024,14.41,0.07,Kepler-1966,292.46384870902,41.299054239630000,2.0366,-12.207,-2.436,-43.6278,8.00930035199307E-04
14652786,292.464236,45.968239,15.508,0.0,16.014,0.035,15.711,0.045,15.317,0.096,15.176,0.0,Kepler-1797,292.46424045672,45.96828552638000,0.736,0.02,-1.301,-2.9916,4.66293857579177E-05
14652790,292.478036,46.022895,13.868,0.0,14.326,0.041,14.026,0.054,13.728,0.06,13.6,0.02,Kepler-1345,292.47795167592,46.02283364846000,0.7496,-1.434,-2.95,-8.1899,8.48078629799148E-05
14633692,292.478377,42.142304,14.301,0.035,15.011,0.042,14.596,0.052,14.165,0.052,14.034,0.07,Kepler-798,292.478228035,42.14226288786000,1.0053,8.696,4.453,-15.024,1.17857746717262E-04
14678611,292.487144,46.195788,14.165,0.008,15.06,0.039,14.556,0.037,13.857,0.108,13.538,0.048,Kepler-478,292.48692671917,46.19620367616,1.3568,12.761,-4.047,14.751,4.42048584590381E-04
14678713,292.499647,46.324348,15.566,0.0,16.337,0.041,15.905,0.08,15.309,0.077,15.127,0.065,Kepler-344,292.49963179424,46.32440250229000,0.9802,-3.486,-14.381,-34.8002,5.55046359859112E-05
14678713,292.499647,46.324348,15.566,0.0,16.337,0.041,15.905,0.08,15.309,0.077,15.127,0.065,Kepler-344,292.49963179424,46.32440250229000,0.9802,-3.486,-14.381,-34.8002,5.55046359859112E-05
14636703,292.503406,43.082931,14.279,0.051,15.367,0.049,14.775,0.016,13.786,0.05,13.382,0.085,Kepler-210,292.50337557647,43.083156448960000,4.2912,7.475,14.473,-22.8106,2.26541328984878E-04
14636703,292.503406,43.082931,14.279,0.051,15.367,0.049,14.775,0.016,13.786,0.05,13.382,0.085,Kepler-210,292.50337557647,43.083156448960000,4.2912,7.475,14.473,-22.8106,2.26541328984878E-04
14634659,292.513969,42.651778,14.715,0.046,15.369,0.034,14.946,0.02,14.347,0.046,14.101,0.06,Kepler-1825,292.5139732599,42.65175880566,2.326,15.622,-0.786,-30.4572,1.94483665812252E-05
14633738,292.530864,42.214333,16.029,0.0,16.338,0.0,16.259,0.041,15.561,0.0,15.487,0.0,Kepler-1918,292.53055561762,42.21461541584,0.9273,-1.647,-9.046,0.0,3.63214391840226E-04
14703525,292.545628,49.417109,15.358,0.056,16.018,0.054,15.61,0.06,15.236,0.056,14.956,0.09,Kepler-1426,292.54572158734,49.41694046749,1.2844,-1.768,-9.937,0.0,1.79192522590135E-04
13897875,292.547475,41.64299,15.564,0.077,16.354,0.024,15.916,0.081,15.375,0.053,15.259,0.097,Kepler-1147,292.54751226651,41.64294553571,0.5593,-6.414,-5.442,0.0,5.24657459139247E-05
14678722,292.573198,46.366558,15.2,0.0,15.964,0.049,15.562,0.053,14.97,0.041,14.806,0.086,Kepler-1905,292.57333867157,46.36683365811,0.9428,1.417,-1.481,-6.6588,2.92249544577533E-04
13895334,292.577797,40.667864,12.903,0.027,13.424,0.035,13.055,0.009,12.753,0.053,12.675,0.066,Kepler-1890,292.57778464633,40.667863144550000,1.8478,6.274,9.282,20.977,9.40922610046762E-06
14704847,292.584096,49.922994,13.156,0.069,13.729,0.164,13.394,0.113,13.023,0.076,12.848,0.0,Kepler-884,292.58439120909,49.92314755674,3.1173,6.111,12.443,-33.54,2.44341064211702E-04
14646154,292.612608,44.395183,16.063,0.0,17.305,0.0,16.551,0.0,15.497,0.0,15.017,0.122,Kepler-993,292.61409383256,44.39464529644,2.9762,2.291,4.422,0.0,0.0011900787842051700
14634478,292.615031,42.764282,10.276,0.011,10.688,0.031,,,,,,,Kepler-1869,292.61510948662,42.76425286032,8.8182,-19.382,21.102,10.7573,6.45703207979587E-05
14634478,292.615031,42.764282,10.276,0.011,10.688,0.031,,,,,,,Kepler-1869,292.61510948662,42.76425286032,8.8182,-19.382,21.102,10.7573,6.45703207979587E-05
14645553,292.642273,44.08764,15.756,0.036,17.246,0.108,16.54,0.011,15.126,0.06,14.487,0.055,Kepler-327,292.64236351224000,44.08765660212,4.1695,-11.216,-7.306,-11.39,6.70991370522342E-05
14645553,292.642273,44.08764,15.756,0.036,17.246,0.108,16.54,0.011,15.126,0.06,14.487,0.055,Kepler-327,292.64236351224000,44.08765660212,4.1695,-11.216,-7.306,-11.39,6.70991370522342E-05
14645553,292.642273,44.08764,15.756,0.036,17.246,0.108,16.54,0.011,15.126,0.06,14.487,0.055,Kepler-327,292.64236351224000,44.08765660212,4.1695,-11.216,-7.306,-11.39,6.70991370522342E-05
14704107,292.658424,49.8654,15.516,0.159,16.141,0.112,15.687,0.043,15.265,0.134,15.011,0.05,Kepler-1431,292.6584067369500,49.8651799616,0.5765,-2.219,-6.44,-46.76,2.20319584996943E-04
14678694,292.672417,46.377051,14.224,0.006,15.12,0.008,14.632,0.05,13.942,0.053,13.69,0.011,Kepler-1020,292.67253884941,46.377408155290000,2.418,-10.875,-30.329,-19.9744,3.66915236968625E-04
14703955,292.677706,49.663811,14.218,0.045,14.874,0.063,14.456,0.065,14.079,0.035,13.846,0.13,Kepler-1587,292.6777249248100,49.66389531753,0.9305,0.676,-6.664,-37.5,8.52026733725538E-05
14645657,292.714436,44.082309,14.489,0.022,15.303,0.014,14.839,0.013,14.32,0.058,14.09,0.121,Kepler-1142,292.71444881384,44.08233377828,0.7625,5.127,-12.113,-7.75,2.6432740715091E-05
14637306,292.757282,43.426778,12.876,0.026,13.32,0.036,12.992,0.014,12.795,0.062,12.692,0.067,Kepler-1015,292.75730927046,43.426877457460000,1.2787,-0.065,-7.803,14.0766,1.01410227667484E-04
14645682,292.773458,44.17807,15.555,0.038,16.99,0.013,16.258,0.009,14.945,0.058,14.458,0.066,Kepler-1203,292.7733869281,44.17808975261,3.2126,10.889,-0.405,0.0,5.46646494193942E-05
14637019,292.784569,43.216012,13.556,0.024,14.192,0.026,13.784,0.022,13.371,0.052,13.195,0.075,Kepler-1560,292.78458269165,43.21598641731000,1.9762,3.141,5.476,-16.3595,2.74597490757101E-05
14703883,292.808556,49.579363,13.995,0.052,14.636,0.053,14.27,0.032,13.823,0.042,13.679,0.05,Kepler-430,292.80861040037,49.57946092622,1.0839,-1.806,-8.521,-34.55,1.04085149075615E-04
14703883,292.808556,49.579363,13.995,0.052,14.636,0.053,14.27,0.032,13.823,0.042,13.679,0.05,Kepler-430,292.80861040037,49.57946092622,1.0839,-1.806,-8.521,-34.55,1.04085149075615E-04
14678390,292.872262,46.098799,12.497,0.006,13.044,0.008,12.685,0.029,12.335,0.035,12.216,0.0,Kepler-1323,292.87226912186,46.09886510977,2.1318,-2.841,-31.637,2.7464,6.62939637976707E-05
14636437,292.874024,42.966365,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,Kepler-82,292.8733681364,42.966129900200000,1.0765,0.24,6.583,-44.1104,5.34421501794686E-04
14636437,292.874024,42.966365,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,Kepler-82,292.8733681364,42.966129900200000,1.0765,0.24,6.583,-44.1104,5.34421501794686E-04
14636437,292.874024,42.966365,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,Kepler-82,292.8733681364,42.966129900200000,1.0765,0.24,6.583,-44.1104,5.34421501794686E-04
14636437,292.874024,42.966365,15.318,0.044,15.94,0.038,15.532,0.017,15.081,0.03,14.915,0.118,Kepler-82,292.8733681364,42.966129900200000,1.0765,0.24,6.583,-44.1104,5.34421501794686E-04
13896431,292.885245,41.279182,13.088,0.033,13.997,0.019,13.488,0.023,12.844,0.052,12.706,0.065,Kepler-1843,292.88531143067,41.27923698834,1.2558,-14.177,-15.812,26.7899,7.42698598196238E-05
13896039,292.912432,41.061005,,,,,16.328,0.011,15.285,0.062,15.054,0.044,Kepler-241,292.91310805739,41.0609282443,1.6242,0.715,11.69,-20.9823,5.15501060008009E-04
13896039,292.912432,41.061005,,,,,16.328,0.011,15.285,0.062,15.054,0.044,Kepler-241,292.91310805739,41.0609282443,1.6242,0.715,11.69,-20.9823,5.15501060008009E-04
14689350,292.929139,48.602818,13.1,0.079,13.69,0.117,13.344,0.105,13.03,0.163,12.858,0.074,Kepler-110,292.9291324054,48.602812396670000,1.6744,5.67,4.14,0.25,7.10030061880869E-06
14689350,292.929139,48.602818,13.1,0.079,13.69,0.117,13.344,0.105,13.03,0.163,12.858,0.074,Kepler-110,292.9291324054,48.602812396670000,1.6744,5.67,4.14,0.25,7.10030061880869E-06
60115768,292.93987,-26.740115,12.488,0.014,13.08,0.022,12.74,0.018,12.349,0.027,12.118,0.086,HATS-65,292.93979882883,-26.74020113361,2.0186,-3.394,-0.23,-13.84,1.07046038226283E-04
14681989,292.954625,47.57372,15.52,0.0,16.545,0.0,16.121,0.028,15.009,0.0,14.804,0.0,Kepler-1577,292.95529339313,47.57310443285,1.9548,-3.596,-14.206,0.0,7.63059006178856E-04
14636400,292.958679,42.85538,15.773,0.006,16.301,0.011,15.922,0.008,15.54,0.0,15.318,0.071,Kepler-1986,292.95822084124000,42.85489931514000,1.012,8.835,-1.968,-74.0725,5.8639854547532E-04
14637162,292.964925,43.34744,16.007,0.0,16.607,0.058,16.282,0.0,15.734,0.0,,,Kepler-717,292.96553475951,43.34637553244000,0.4187,-4.668,-7.092,-32.3252,0.0011531330771016000
13896018,292.971201,41.03575,12.54,0.042,13.29,0.03,12.843,0.03,12.319,0.062,12.248,0.077,Kepler-1312,292.97123220602,41.03576948283,3.331,8.397,-4.677,-7.9578,3.05557042032517E-05
13896018,292.971201,41.03575,12.54,0.042,13.29,0.03,12.843,0.03,12.319,0.062,12.248,0.077,Kepler-1312,292.97123220602,41.03576948283,3.331,8.397,-4.677,-7.9578,3.05557042032517E-05
14703691,292.988297,49.485013,15.434,0.137,16.023,0.04,15.652,0.022,15.224,0.016,15.188,0.232,Kepler-1573,292.9883390123600,49.48496259339000,0.6311,-3.941,0.872,0.0,5.73214261304285E-05
14678783,293.037486,46.278578,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,Kepler-217,293.03774427587000,46.2775187722,0.9137,-1.804,0.809,-13.6125,0.0010741644541906700
14678783,293.037486,46.278578,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,Kepler-217,293.03774427587000,46.2775187722,0.9137,-1.804,0.809,-13.6125,0.0010741644541906700
14678783,293.037486,46.278578,13.219,0.016,13.705,0.008,13.391,0.042,13.169,0.035,13.067,0.006,Kepler-217,293.03774427587000,46.2775187722,0.9137,-1.804,0.809,-13.6125,0.0010741644541906700
14648936,293.057788,45.551345,14.669,0.006,15.363,0.018,14.91,0.029,14.364,0.035,14.175,0.059,Kepler-586,293.05722813607000,45.55116024024000,1.4327,-4.874,-7.812,-9.7858,4.3341023435597E-04
14648560,293.058627,45.248393,15.823,0.008,16.525,0.241,16.027,0.016,15.504,0.046,,,Kepler-1071,293.05799518615,45.24878853622,1.0013,-2.578,-9.606,-32.2422,5.95240558492171E-04
14644234,293.061267,43.581889,15.358,0.054,16.198,0.041,15.66,0.017,15.061,0.028,14.845,0.07,Kepler-248,293.0613210412,43.58135538327,1.3208,-1.221,0.546,0.0,5.35050752246806E-04
14644234,293.061267,43.581889,15.358,0.054,16.198,0.041,15.66,0.017,15.061,0.028,14.845,0.07,Kepler-248,293.0613210412,43.58135538327,1.3208,-1.221,0.546,0.0,5.35050752246806E-04
14689066,293.069096,48.386998,16.028,0.0,,,16.633,0.044,15.888,0.0,,,Kepler-1916,293.0706034589,48.38772382695,0.5055,-4.326,-10.405,0.0,0.0012365299012714900
14181078,293.07985,43.073706,11.79,0.019,12.239,0.023,11.901,0.005,11.647,0.046,11.528,0.027,Kepler-1002,293.07946588259,43.07374148587,2.0295,-0.734,-14.569,-45.5756,2.82823416279177E-04
14689376,293.084379,48.575446,15.738,0.056,16.385,0.068,15.98,0.024,15.483,0.019,15.417,0.089,Kepler-850,293.08446169916,48.5754082682,0.5111,-1.557,-10.162,0.0,6.64649380407829E-05
14175894,293.09249,41.355488,14.484,0.023,15.251,0.038,14.813,0.031,14.303,0.074,14.243,0.085,Kepler-74,293.09253620310000,41.35552980104000,0.8607,-1.515,-4.71,19.221,5.43149212298853E-05
14180531,293.094037,42.8964,13.85,0.023,14.447,0.034,14.023,0.011,13.615,0.056,13.435,0.031,Kepler-986,293.09399582943,42.89643617427,1.808,7.362,2.214,3.5775,4.70984220532641E-05
13895958,293.123885,40.934676,14.902,0.029,15.694,0.031,15.231,0.028,14.578,0.065,14.511,0.07,Kepler-598,293.12342867378,40.93477376512,1.4547,3.613,6.215,-35.7804,3.58329421514031E-04
13895958,293.123885,40.934676,14.902,0.029,15.694,0.031,15.231,0.028,14.578,0.065,14.511,0.07,Kepler-598,293.12342867378,40.93477376512,1.4547,3.613,6.215,-35.7804,3.58329421514031E-04
14675270,293.131161,45.663632,14.098,0.008,14.94,0.0,14.42,0.021,13.744,0.015,13.493,0.069,Kepler-1173,293.13109697724,45.663538159280000,2.66,13.528,-28.535,3.8082,1.03961864656534E-04
14680622,293.14447,46.66616,15.48,0.041,16.219,0.046,15.8,0.122,15.351,0.016,15.168,0.147,Kepler-1044,293.14442976488,46.66625339525,0.7661,-4.474,-8.795,-2.2925,9.73912410259151E-05
14176197,293.150608,41.729116,13.914,0.039,14.556,0.042,14.195,0.036,13.782,0.062,13.73,0.053,KOI-3503,293.15082257689,41.72923807363000,1.1461,-9.903,-19.711,-0.0609,2.01361214445335E-04
14176197,293.150608,41.729116,13.914,0.039,14.556,0.042,14.195,0.036,13.782,0.062,13.73,0.053,KOI-3503,293.15082257689,41.72923807363000,1.1461,-9.903,-19.711,-0.0609,2.01361214445335E-04
14691074,293.159459,48.880703,14.93,0.033,15.678,0.019,15.205,0.034,14.678,0.051,14.506,0.057,Kepler-166,293.16014145994,48.881219115370000,1.6479,-6.685,-2.727,-60.67,6.83958573462182E-04
14691074,293.159459,48.880703,14.93,0.033,15.678,0.019,15.205,0.034,14.678,0.051,14.506,0.057,Kepler-166,293.16014145994,48.881219115370000,1.6479,-6.685,-2.727,-60.67,6.83958573462182E-04
14691074,293.159459,48.880703,14.93,0.033,15.678,0.019,15.205,0.034,14.678,0.051,14.506,0.057,Kepler-166,293.16014145994,48.881219115370000,1.6479,-6.685,-2.727,-60.67,6.83958573462182E-04
14176201,293.165648,41.7472,15.776,0.087,16.481,0.017,16.029,0.047,15.611,0.04,15.536,0.0,Kepler-1478,293.16505937252,41.74623694182,0.5487,-8.81,-12.297,0.0,0.0010584674700834400
14648489,293.171685,45.065329,14.982,0.029,15.762,0.188,15.274,0.098,14.75,0.036,14.576,0.089,Kepler-610,293.171360323,45.06561027807,1.1668,-5.938,-3.925,-29.011,3.62911113335553E-04
14648489,293.171685,45.065329,14.982,0.029,15.762,0.188,15.274,0.098,14.75,0.036,14.576,0.089,Kepler-610,293.171360323,45.06561027807,1.1668,-5.938,-3.925,-29.011,3.62911113335553E-04
14176128,293.179725,41.61771,12.822,0.02,13.528,0.012,13.145,0.006,12.666,0.015,12.598,0.017,Kepler-520,293.18031408288000,41.61775796202,1.2698,-4.117,-3.998,19.15,4.4299798051556E-04
14176128,293.179725,41.61771,12.822,0.02,13.528,0.012,13.145,0.006,12.666,0.015,12.598,0.017,Kepler-520,293.18031408288000,41.61775796202,1.2698,-4.117,-3.998,19.15,4.4299798051556E-04
14691708,293.194806,49.316969,14.11,0.131,14.666,0.006,14.314,0.023,14.08,0.025,13.95,0.087,Kepler-1070,293.19536711299,49.31653398713,1.0879,3.812,1.635,-38.78,5.68356087494597E-04
14181085,293.200571,43.050202,15.893,0.029,16.487,0.055,16.057,0.063,15.626,0.067,15.435,0.134,Kepler-1078,293.20056786313,43.0500397788,0.4205,-0.249,-0.44,4.0835,1.62237394946937E-04
14180398,293.217469,42.720508,15.385,0.053,15.993,0.049,15.584,0.044,15.103,0.029,14.989,0.106,Kepler-1127,293.2174001585,42.720692127010000,1.16,-7.477,-24.982,-28.6546,1.90946774918655E-04
14648479,293.229928,45.053322,12.642,0.024,13.206,0.181,12.845,0.114,12.51,0.042,12.381,0.044,Kepler-805,293.22994874562,45.05332751294,1.586,11.328,8.455,-8.8691,1.56582990938276E-05
14688984,293.230122,48.280585,15.479,0.017,16.343,0.07,15.75,0.226,15.236,0.105,14.981,0.15,Kepler-358,293.23023591276,48.28139892076,0.9096,-0.405,-2.062,-24.65,8.17443343324997E-04
14688984,293.230122,48.280585,15.479,0.017,16.343,0.07,15.75,0.226,15.236,0.105,14.981,0.15,Kepler-358,293.23023591276,48.28139892076,0.9096,-0.405,-2.062,-24.65,8.17443343324997E-04
14647250,293.260932,44.868896,13.86,0.012,14.655,0.027,14.241,0.077,13.711,0.03,13.578,0.063,Kepler-69,293.26096030514,44.8688944102,1.365,-9.713,-6.683,-38.1663,2.01233993634024E-05
14647250,293.260932,44.868896,13.86,0.012,14.655,0.027,14.241,0.077,13.711,0.03,13.578,0.063,Kepler-69,293.26096030514,44.8688944102,1.365,-9.713,-6.683,-38.1663,2.01233993634024E-05
14175756,293.262371,41.365035,14.646,0.042,15.446,0.019,15.002,0.035,14.412,0.077,14.307,0.123,Kepler-1095,293.26247788358,41.36507613027,1.2567,-9.838,-14.091,25.4611,9.01474939097302E-05
14648629,293.281658,45.309631,14.709,0.02,15.259,0.165,14.855,0.035,14.474,0.011,14.314,0.077,KOI-3680,293.28159660637,45.30967261207,1.0388,-11.438,-3.58,-44.3723,5.99648510399677E-05
14688976,293.282194,48.285769,12.464,0.058,13.485,0.141,12.93,0.11,12.202,0.081,11.901,0.079,Kepler-432,293.28220419095,48.28587433453,1.1712,4.667,9.963,-35.68,1.05552584267556E-04
58518947,293.28653,-54.532679,8.792,0.086,9.334,0.037,9.239,0.372,8.605,0.134,8.375,0.051,HD 183579,293.28581095349,-54.532372301180000,17.609,108.321,-82.714,-15.8,5.17819215321645E-04
14690894,293.288465,48.811778,14.192,0.066,14.944,0.07,14.522,0.072,14.008,0.067,13.878,0.084,Kepler-848,293.28825825578,48.81161730788,0.7167,5.608,-1.382,-42.28,2.10614256778711E-04
14177910,293.294978,42.196326,16.103,0.0,16.668,0.282,16.424,0.048,16.01,0.108,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,9.99065921683097E-04
14177910,293.294978,42.196326,16.103,0.0,16.668,0.282,16.424,0.048,16.01,0.108,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,9.99065921683097E-04
14177910,293.294978,42.196326,16.103,0.0,16.668,0.282,16.424,0.048,16.01,0.108,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,9.99065921683097E-04
14177909,293.294924,42.19681,16.118,0.0,,,16.695,0.055,,,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,0.0010542379144674900
14177909,293.294924,42.19681,16.118,0.0,,,16.695,0.055,,,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,0.0010542379144674900
14177909,293.294924,42.19681,16.118,0.0,,,16.695,0.055,,,,,Kepler-359,293.29363077067,42.19637011752,0.6784,-3.083,-4.75,4.7,0.0010542379144674900
14189053,293.29812,43.555973,14.209,0.02,15.317,0.034,14.719,0.018,13.77,0.051,13.508,0.069,Kepler-1868,293.2983437276500,43.55585013839,3.6621,4.981,-11.066,-18.5,2.03428216186001E-04
14171763,293.318342,41.116687,13.914,0.034,14.657,0.025,14.224,0.014,13.704,0.065,13.632,0.071,Kepler-1943,293.31829597528000,41.116646705660000,0.9956,0.283,5.332,-33.9333,5.3159215503082E-05
13723945,293.322335,30.704151,10.281,0.0,,,10.648,0.0,,,10.003,0.01,TOI-5786,293.32233002488,30.70424498404,5.1604,-0.823,0.403,-26.35,9.40813389523397E-05
13723944,293.32188,30.704428,10.216,0.078,10.669,0.171,10.586,0.482,10.095,0.033,9.994,0.118,TOI-5786,293.32233002488,30.70424498404,5.1604,-0.823,0.403,-26.35,4.28036785469432E-04
14180953,293.32232,42.867648,15.011,0.027,15.656,0.006,15.231,0.016,14.759,0.068,14.479,0.034,Kepler-1133,293.32241462753,42.86746765355,1.319,-0.557,5.775,-52.9131,1.93222628136457E-04
13883423,293.344827,39.257919,13.118,0.008,14.063,0.037,13.59,0.031,12.802,0.036,12.492,0.0,Kepler-1698,293.34498510765,39.25780556227000,4.5284,5.938,-13.627,10.55,1.66900192512567E-04
14689138,293.351936,48.444754,14.778,0.058,15.555,0.113,15.107,0.114,14.536,0.045,14.329,0.088,Kepler-339,293.35171439755,48.44462433686000,1.5831,-2.066,-7.472,-22.7,1.96012890088384E-04
14689138,293.351936,48.444754,14.778,0.058,15.555,0.113,15.107,0.114,14.536,0.045,14.329,0.088,Kepler-339,293.35171439755,48.44462433686000,1.5831,-2.066,-7.472,-22.7,1.96012890088384E-04
14689138,293.351936,48.444754,14.778,0.058,15.555,0.113,15.107,0.114,14.536,0.045,14.329,0.088,Kepler-339,293.35171439755,48.44462433686000,1.5831,-2.066,-7.472,-22.7,1.96012890088384E-04
14647180,293.372221,44.785216,13.884,0.023,14.702,0.031,14.263,0.038,13.744,0.048,13.594,0.059,Kepler-804,293.37225015368000,44.78517176863000,1.4948,-6.467,2.196,-10.944,4.88320495772729E-05
14647180,293.372221,44.785216,13.884,0.023,14.702,0.031,14.263,0.038,13.744,0.048,13.594,0.059,Kepler-804,293.37225015368000,44.78517176863000,1.4948,-6.467,2.196,-10.944,4.88320495772729E-05
13889441,293.427081,39.942391,14.051,0.016,14.625,0.021,14.204,0.02,13.816,0.053,13.645,0.058,Kepler-630,293.42704126871,39.94242036113,1.1654,4.174,-5.508,-42.32,4.230820774574E-05
13890526,293.446679,40.409896,15.544,0.021,16.174,0.019,15.734,0.011,15.251,0.066,15.166,0.039,Kepler-1451,293.44642736244,40.4099069567,0.9343,-0.819,-5.952,0.0,1.91916474013853E-04
14647163,293.455469,44.792931,15.386,0.061,16.308,0.008,15.809,0.044,15.116,0.059,14.974,0.063,Kepler-724,293.45486335437,44.792813838400000,1.1275,-3.178,-7.326,-6.5208,4.45484198223536E-04
14180712,293.469118,42.82237,15.07,0.048,15.592,0.023,15.179,0.013,14.799,0.076,14.614,0.069,Kepler-1745,293.46899146875,42.82240642035,0.9844,0.163,-11.198,-14.3166,9.96966632822213E-05
14171813,293.496099,41.138082,15.436,0.057,16.234,0.049,15.727,0.026,15.221,0.104,14.98,0.105,Kepler-696,293.4966048195300,41.1375995577,0.6863,-2.48,-8.379,-19.9905,6.14712524075486E-04
14647610,293.500446,44.932486,14.563,0.02,15.191,0.206,14.826,0.139,14.412,0.035,14.322,0.091,Kepler-1275,293.50050533741,44.93244758804000,0.8407,-1.617,-0.482,9.4186,5.69218131862492E-05
14171945,293.520032,41.277584,15.208,0.049,15.95,0.036,15.496,0.052,14.944,0.066,14.946,0.117,Kepler-1468,293.5198731965,41.27741643458000,0.5108,-7.74,-11.47,10.7483,2.05721377633633E-04
14171945,293.520032,41.277584,15.208,0.049,15.95,0.036,15.496,0.052,14.944,0.066,14.946,0.117,Kepler-1468,293.5198731965,41.27741643458000,0.5108,-7.74,-11.47,10.7483,2.05721377633633E-04
14171945,293.520032,41.277584,15.208,0.049,15.95,0.036,15.496,0.052,14.944,0.066,14.946,0.117,Kepler-1468,293.5198731965,41.27741643458000,0.5108,-7.74,-11.47,10.7483,2.05721377633633E-04
14171804,293.527667,41.110145,15.431,0.0,16.284,0.0,15.729,0.0,15.477,0.176,15.428,0.0,Kepler-1333,293.5276172814500,41.11143758265,1.085,-6.579,-10.111,-34.7349,0.001293125343068740
60190435,293.560654,-23.131245,12.18,0.057,12.977,0.045,12.538,0.05,12.034,0.056,11.711,0.066,K2-201,293.56072584698000,-23.131101352,5.0929,-3.026,-40.923,0.0,1.58114299174198E-04
60190435,293.560654,-23.131245,12.18,0.057,12.977,0.045,12.538,0.05,12.034,0.056,11.711,0.066,K2-201,293.56072584698000,-23.131101352,5.0929,-3.026,-40.923,0.0,1.58114299174198E-04
14674149,293.573961,45.384561,14.169,0.016,14.614,0.064,14.277,0.033,13.995,0.006,13.811,0.09,Kepler-1280,293.57389234377,45.38452504777,0.6661,0.156,-7.691,-12.6346,6.01478736374957E-05
